id,name,release_year,runtime,director,actors
b226,Chicken Run,2000,84,_Nick Park_Peter Lord,_Julia Sawalha_Mel Gibson
b227,The King's Speech,2010,118,Tom Hooper,_Colin Firth_Geoffrey Rush_Helena Bonham Carter
b228,Hell or High Water,2016,102,David Mackenzie,None
b229,Up,2009,96,_Bob Peterson_Pete Docter,_Edward Asner_John Ratzenberger_Jordan Nagai
b230,The Fugitive,1993,130,Andrew Davis,_Harrison Ford_Tommy Lee Jones
b231,Quiz Show,1994,133,Robert Redford,_John Turturro_Ralph Fiennes
b232,45365,2010,90,_Bill Ross IV_Turner Ross,None
b233,Aquarius,2016,142,Kleber Mendonça Filho,None
b234,Anomalisa,2015,90,_Charlie Kaufman_Duke Johnson,_David Thewlis_Jennifer Jason Leigh_Tom Noonan
b235,Toy Story 2,1999,92,_Ash Brannon_John Lasseter_Lee Unkrich,_Tim Allen_Tom Hanks
b236,Black Panther,2018,134,Ryan Coogler,_Andy Serkis_Angela Bassett_Chadwick Boseman_Danai Gurira_Daniel Kaluuya_Forest Whitaker_Letitia Wright_Lupita Nyong'o_Martin Freeman_Michael B. Jordan_Stan Lee_Sterling K. Brown_Winston Duke
b237,Birdman or (The Unexpected Virtue of Ignorance),2014,119,Alejandro González Iñárritu,_Amy Ryan_Andrea Riseborough_Edward Norton_Emma Stone_Michael Keaton_Naomi Watts_Zach Galifianakis
b238,Nobody Knows,2005,141,Hirokazu Koreeda,_Ayu Kitaura_Hiei Kimura_Momoko Shimizu_Yûya Yagira
b239,Life Is Sweet,1991,103,Mike Leigh,_Alison Steadman_Jim Broadbent
b240,Mary Poppins,1964,139,Robert Stevenson,_Dick Van Dyke_Julie Andrews
b241,The Lord of the Rings: The Two Towers,2002,179,Peter Jackson,Andy Serkis
b242,L'Enfant (The Child),2006,100,_Jean-Pierre Dardenne_Luc Dardenne,_Déborah François_Jérémie Renier
b243,Night of the Living Dead,1968,96,George A. Romero,_Duane Jones_Judith O'Dea
b244,Ordinary People,1980,124,Robert Redford,_Donald Sutherland_Mary Tyler Moore
b245,Newtown,2016,85,Kim A. Snyder,None
b246,Restless Creature: Wendy Whelan,2017,90,_Adam Schlesinger_Linda Saffire,Wendy Whelan
b247,Little Women,1994,115,Gillian Armstrong,_Claire Danes_Kirsten Dunst_Susan Sarandon_Winona Ryder
b248,Poetry,2011,139,Chang-dong Lee,None
b249,Shakespeare in Love,1998,123,John Madden,_Geoffrey Rush_Joseph Fiennes
b250,It Happened One Night,1934,105,Frank Capra,_Alan Hale _Arthur Hoyt_Blanche Friderici_Charles C. Wilson_Clark Gable_Claudette Colbert_Ernie Adams_Jameson Thomas_Roscoe Karns_Walter Connolly
b251,Loveless,2017,127,Andrei Zvyagintsev,_Aleksey Fateev_Aleksey Rozin_Anastasiya Stezhko_Andris Keiss_Anna Gulyarenko_Artyom Zhigulin_Daria Pisareva_Evgeniya Dmitrieva_Marina Vasileva_Marina Vasilyeva_Maryana Spivak_Matvey Novikov_Maxim Stoianov_Natalya Potapova_Polina Aug_Sergei Borisov_Varvara Shmykova_Vladimir Vdovichenkov_Yanina Hope
b252,The Missing Picture,2013,92,Rithy Panh,None
b253,"I Travel Because I Have to, I Come Back Because I Love You",2011,75,_Karim Ainouz_Marcelo Gomes,None
b254,Superman II,1981,127,_Richard Donner_Richard Lester,_Christopher Reeve_Gene Hackman_Margot Kidder
b255,Of Men and War,2015,142,Laurent Bécue-Renard,None
b256,The Farthest,2017,121,Emer Reynolds,_Carolyn Porco_Charley Kohlhase_Edward Stone_Fran Bagenal_Frank Drake_John Casani_Larry Soderblom_Lawrence Krauss_Nick Sagan_Timothy Ferris
b257,Gomorrah,2009,137,Matteo Garrone,_Gianfelice Imparato_Salvatore Abruzzese_Toni Servillo
b258,To Be and to Have,2003,104,Nicolas Philibert,None
b259,Brooklyn,2015,111,John Crowley,_Jim Broadbent_Julie Walters_Saoirse Ronan
b260,Fire at Sea,2016,114,Gianfranco Rosi,None
b261,To Kill a Mockingbird,1962,129,Robert Mulligan,Gregory Peck
b262,About Elly (2009),2015,119,Asghar Farhadi,None
b263,Goldfinger,1965,110,Guy Hamilton,_Gert Fröbe_Honor Blackman_Sean Connery
b264,One False Move,1992,105,Carl Franklin,_Bill Paxton_Billy Bob Thornton
b265,Jane,2017,90,Brett Morgen,Jane Goodall
b266,The Bridge on the River Kwai,1957,161,David Lean,_Alec Guinness_André Morell_Geoffrey Horne_Jack Hawkins_James Donald_John Boxer_Percy Herbert_Peter Williams_Sessue Hayakawa_William Holden
b267,We Are the Best!,2014,102,Lukas Moodysson,_Johan Liljemark_Liv LeMoyne_Mira Barkhammar_Mira Grosin
b268,Spartacus,1960,None,Stanley Kubrick,_Kirk Douglas_Laurence Olivier
b269,My Journey Through French Cinema,2017,201,Bertrand Tavernier,_André Marcon_Bertrand Tavernier_Claude Chabrol_Eddie Constantine_Georges de Beauregard_Jacques Becker_Jean-Paul Belmondo_Marcel Carné_Michel Deville_Raoul Coutard_Thierry Frémaux
b270,Wallace & Gromit: The Curse of the Were-Rabbit,2005,85,_Nick Park_Steve Box,_Helena Bonham Carter_Peter Sallis_Ralph Fiennes
b271,The Diary of a Teenage Girl,2015,102,Marielle Heller,_Alexander Skarsgård_Bel Powley_Christopher Meloni_Kristen Wiig_Madeleine Waters_Margarita Levieva
b272,Elena,2012,109,Andrei Zvyagintsev,_Aleksey Rozin_Andrey Smirnov_Nadezhda Markina_Yelena Lyadova
b273,All Is Lost,2013,106,J.C. Chandor,Robert Redford
b274,Listen to Me Marlon,2015,103,Stevan Riley,Marlon Brando
b275,Gideon's Army,2013,None,Dawn Porter,None
b276,Serpico (re-release),2004,130,Sidney Lumet,_Al Pacino_John Randolph
b277,Maria Full of Grace,2004,101,Joshua Marston,_Catalina Sandino Moreno_Guilied Lopez
b278,Fateless,2006,140,Lajos Koltai,None
b279,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,95,Errol Morris,_Fidel Castro_John F. Kennedy_Richard Nixon_Robert McNamara
b280,Tootsie,1982,116,Sydney Pollack,Dustin Hoffman
b281,Uncle Boonmee Who Can Recall His Past Lives,2011,114,Apichatpong Weerasethakul,None
b282,The Birds,1963,119,Alfred Hitchcock,_Charles McGraw_Ethel Griffies_Jessica Tandy_Joe Mantell_Lonny Chapman_Rod Taylor_Ruth McDevitt_Suzanne Pleshette_Tippi Hedren_Veronica Cartwright
b283,Brokeback Mountain,2005,134,Ang Lee,_Heath Ledger_Jake Gyllenhaal_Michelle Williams
b284,Cemetery of Splendor,2016,122,Apichatpong Weerasethakul,None
b285,The Kid with a Bike,2012,87,_Jean-Pierre Dardenne_Luc Dardenne,_Cécile De France_Egon Di Mateo_Fabrizio Rongione_Jérémie Renier_Olivier Gourmet_Thomas Doret
b286,Harry Potter and the Deathly Hallows: Part 2,2011,130,David Yates,_Daniel Radcliffe_Emma Watson_Michael Gambon_Rupert Grint
b287,Rebel Without a Cause,1955,111,Nicholas Ray,_Ann Doran_Corey Allen_Dennis Hopper_Edward Platt_James Dean_Jim Backus_Natalie Wood_Rochelle Hudson_Sal Mineo_William Hopper
b288,Particle Fever,2014,99,Mark Levinson,None
b289,Tarnation,2004,88,Jonathan Caouette,Jonathan Caouette
b290,Murderball,2005,88,_Dana Adam Shapiro_Henry Alex Rubin,_Joe Soares_Keith Cavill_Mark Zupan
b291,Life Itself,2014,120,_Steve James_Steve James,_Chaz Ebert_Errol Morris_Gene Siskel_Martin Scorsese_Roger Ebert_Werner Herzog
b292,The Shape of Water,2017,123,Guillermo del Toro,_Cyndy Day_David Hewlett_Doug Jones_John Kapelos_Lauren Lee Smith_Michael Shannon_Michael Stuhlbarg_Morgan Kelly_Nick Searcy_Nigel Bennett_Octavia Spencer_Richard Jenkins_Sally Hawkins_Stewart Arnott
b293,Shine,1996,105,Scott Hicks,_Armin Mueller-Stahl_Geoffrey Rush
b294,Grizzly Man,2005,103,Werner Herzog,_Amie Huguenard_Timothy Treadwell
b295,Gregory Crewdson: Brief Encounters,2012,78,Ben Shapiro,None
b296,Moneyball,2011,133,Bennett Miller,_Brad Pitt_Jonah Hill_Robin Wright
b297,The Autobiography of Nicolae Ceausescu,2011,180,Andrei Ujica,None
b298,All About My Mother,1999,101,Pedro Almodóvar,_Cecilia Roth_Marisa Paredes
b299,The English Patient,1996,162,Anthony Minghella,_Juliette Binoche_Kristin Scott Thomas_Ralph Fiennes_Willem Dafoe
b300,The Great Escape,1963,172,John Sturges,_Charles Bronson_David McCallum_Donald Pleasence_Gordon Jackson_Hannes Messemer_James Coburn_James Donald_James Garner_Richard Attenborough_Steve McQueen
b301,The Duke of Burgundy,2015,104,Peter Strickland,_Monica Swinn_Sidse Babett Knudsen
b302,My Golden Days,2016,123,Arnaud Desplechin,_Cécile Garcia-Fogel_Dinara Drukarova_Lou Roy-Lecollinet_Mathieu Amalric_Quentin Dolmaire
b303,Love & Friendship,2016,92,Whit Stillman,_Chloë Sevigny_Emma Greenwell_Kate Beckinsale_Xavier Samuel
b304,Force Majeure,2014,120,Ruben Östlund,_Clara Wettergren_Johannes Kuhnke_Kristofer Hivju_Lisa Loven Kongsli_Vincent Wettergren
b305,A Fantastic Woman,2017,104,Sebastián Lelio,_Alejandro Goic_Aline Küppenheim_Amparo Noguera_Antonia Zegers_Daniela Vega_Francisco Reyes_Luis Gnecco_Néstor Cantillana_Nicolás Saavedra_Trinidad González
b306,Jaws,1975,124,Steven Spielberg,_Richard Dreyfuss_Robert Shaw_Robert Shaw_Roy Scheider
b307,Marooned in Iraq,2003,None,Bahman Ghobadi,None
b308,You Were Never Really Here,2018,90,Lynne Ramsay,_Alessandro Nivola_Alex Manette_Dante Pereira-Olson_Edward Latham_Ekaterina Samsonov_Frank Pando_Jason Babinsky_Joaquin Phoenix_John Doman_Judith Roberts_Larry Canady_Madison Arnold_Neo Randall_Ryan Martin Brown_Vinicius Damasceno
b309,Madeline's Madeline,,94,Josephine Decker,_Blake Baumgartner_Curtiss Cook_Dana Eskelson_Ivan Martin_Julee Cerda_Miranda July_Molly Parker_Myra Lucretia Taylor_Sophie Traub_Sunita Mani
b310,Russian Ark,2002,99,Aleksandr Sokurov,None
b311,Lincoln,2012,150,Steven Spielberg,Daniel Day-Lewis
b312,Room,2015,118,Lenny Abrahamson,_Brie Larson_Jacob Tremblay
b313,The Tillman Story,2010,94,Amir Bar-Lev,Pat Tillman
b314,The Wind Will Carry Us,2000,118,Abbas Kiarostami,None
b315,"sex, lies, and videotape",1989,100,Steven Soderbergh,_Andie MacDowell_James Spader
b316,To Be or Not to Be,1942,99,Ernst Lubitsch,_Carole Lombard_Jack Benny
b317,Like Water for Chocolate,1993,105,Alfonso Arau,_Ada Carrasco_Claudette Maillé_Farnesio de Bernal_Joaquín Garrido_Lumi Cavazos_Marco Leonardi_Mario Iván Martínez_Pilar Aranda_Regina Torné_Yareli Arizmendi
b318,Nebraska,2013,115,Alexander Payne,_Bob Odenkirk_Bruce Dern_June Squibb_Stacy Keach_Will Forte
b319,Slumdog Millionaire,2008,120,_Danny Boyle_Loveleen Tandan,_Dev Patel_Freida Pinto
b320,Stand Clear of the Closing Doors,2014,102,Sam Fleischner,_Andrea Suarez Paz_Azul Zorrilla_Jesus Sanchez-Velez_Tenoch Huerta
b321,Dreamcatcher,2015,98,Kim Longinotto,None
b322,To Die For,1995,106,Gus Van Sant,_Matt Dillon_Nicole Kidman
b323,Million Dollar Baby,2004,132,Clint Eastwood,_Clint Eastwood_Hilary Swank_Morgan Freeman
b324,42: Forty Two Up,1999,139,Michael Apted,None
b325,The Straight Story,1999,112,David Lynch,_Richard Farnsworth_Sissy Spacek
b326,Rushmore,1998,93,Wes Anderson,_Bill Murray_Jason Schwartzman
b327,Krisha,2016,83,Trey Edward Shults,Krisha Fairchild
b328,Cameraperson,2016,102,Kirsten Johnson,None
b329,The Babadook,2014,93,Jennifer Kent,_Barbara West_Daniel Henshall_Essie Davis_Hayley McElhinney_Noah Wiseman
b330,Last Days in Vietnam,2014,98,Rory Kennedy,None
b331,Little Men,2016,85,Ira Sachs,_Greg Kinnear_Jennifer Ehle_Michael Barbieri_Paulina Garc_Talia Balsam_Theo Taplitz
b332,The Kids Are All Right,2010,106,Lisa Cholodenko,_Annette Bening_Julianne Moore_Mark Ruffalo
b333,Boys Don't Cry,1999,118,Kimberly Peirce,_Chloë Sevigny_Hilary Swank
b334,Dead Ringers,1988,116,David Cronenberg,_Geneviève Bujold_Jeremy Irons
b335,Manakamana,2014,118,_Pacho Velez_Stephanie Spray,None
b336,Cave of Forgotten Dreams,2011,89,Werner Herzog,None
b337,My Neighbor Totoro,1988,86,Hayao Miyazaki,_Chika Sakamoto_Hitoshi Takagi_Machiko Washio_Masashi Hirose_Noriko Hidaka_Reiko Suzuki_Shigesato Itoi_Sumi Shimamoto_Tanie Kitabayashi_Yûko Maruyama
b338,King of the Hill,1993,103,Steven Soderbergh,_Jeroen Krabbé_Jesse Bradford_Lisa Eichhorn
b339,Aliens,1986,137,James Cameron,_Michael Biehn_Sigourney Weaver
b340,The Red Turtle,2017,80,Michael Dudok de Wit,None
b341,My Happy Family,2017,120,_Nana Ekvtimishvili_Simon Gro,_Berta Khapava_Dimitri Oragvelidze_Giorgi Gio Tabidze_Giorgi Khurtsilava_Goven Cheishvili_Ia Shugliashvili_Lika Babluani_Mariam Bokeria_Merab Ninidze_Tsisia Qumsishvili
b342,Chasing Coral,2017,93,Jeff Orlowski,_Andrew Ackerman_Joanie Kleypas_Justin Marshall_Manuel González-Rivero_Mark Eakin_Neal Cantin_Ove Hoegh-Guldberg_Phil Dustan_Pim Bongaerts_Ruth Gates
b343,How to Survive a Plague,2012,120,David France,_Bob Rafsky_Iris Long_Larry Kramer_Peter Staley
b344,Easy Rider,1969,95,Dennis Hopper,_Dennis Hopper_Peter Fonda
b345,Ten,2003,94,Abbas Kiarostami,None
b346,I'm Going Home,2002,90,Manoel de Oliveira,None
b347,In the Bedroom,2001,130,Todd Field,_Sissy Spacek_Tom Wilkinson
b348,Chinatown,1974,130,Roman Polanski,_Faye Dunaway_Jack Nicholson_John Huston
b349,I Am Another You,2017,80,Nanfu Wang,_Dylan_Nanfu Wang
b350,Barbara,2012,105,Christian Petzold,None
b351,Of Gods and Men,2011,120,Xavier Beauvois,None
b352,Nobody's Fool,1995,110,Robert Benton,_Bruce Willis_Dylan Walsh_Gene Saks_Jessica Tandy_Josef Sommer_Melanie Griffith_Paul Newman_Philip Bosco_Philip Seymour Hoffman_Pruitt Taylor Vince
b353,Stranger Than Paradise,1984,89,Jim Jarmusch,_Cecillia Stark_Danny Rosen_Eszter Balint_Harvey Perr_John Lurie_Rammellzee_Richard Boes_Richard Edson_Rockets Redglare_Tom DiCillo
b354,The Beaches of Agnès,2009,110,Agnès Varda,None
b355,Das Boot,1982,149,Wolfgang Petersen,Jürgen Prochnow
b356,West Side Story,1961,153,_Jerome Robbins_Robert Wise,_George Chakiris_Natalie Wood_Ned Glass_Richard Beymer_Rita Moreno_Russ Tamblyn_Simon Oakland_Tony Mordente_Tucker Smith_William Bramley
b357,Deliver Us from Evil,2006,101,Amy Berg,Thomas Doyle
b358,Back to the Future,1985,116,Robert Zemeckis,_Christopher Lloyd_Michael J. Fox
b359,Maidan,2014,134,Sergei Loznitsa,None
b360,Drug War,2013,107,Johnnie To,_Honglei Sun_Louis Koo_Michelle Ye_Yi Huang
b361,The Great Beauty,2013,142,Paolo Sorrentino,None
b362,The Big Sick,2017,120,Michael Showalter,_Adeel Akhtar_Aidy Bryant_Anupam Kher_Bo Burnham_Holly Hunter_Kumail Nanjiani_Kurt Braunohler_Ray Romano_Zenobia Shroff_Zoe Kazan
b363,Argo,2012,120,Ben Affleck,None
b364,Our Daily Bread,2006,92,Nikolaus Geyrhalter,None
b365,The Umbrellas of Cherbourg (re-released),2004,91,Jacques Demy,_Anne Vernon_Catherine Deneuve_Nino Castelnuovo
b366,Talk to Her,2002,112,Pedro Almodóvar,_Darío Grandinetti_Javier Cámara_Rosario Flores
b367,Under the Sand,2001,92,François Ozon,_Bruno Cremer_Charlotte Rampling
b368,Traffic,2000,147,Steven Soderbergh,_Benicio Del Toro_Michael Douglas
b369,The Grifters,1990,110,Stephen Frears,_Anjelica Huston_Annette Bening_John Cusack
b370,2001: A Space Odyssey,1968,141,Stanley Kubrick,_Gary Lockwood_Keir Dullea
b371,The Master,2012,144,Paul Thomas Anderson,_Amy Adams_Jesse Plemons_Joaquin Phoenix_Philip Seymour Hoffman
b372,The Death of Mr. Lazarescu,2006,150,Cristi Puiu,None
b373,Los Angeles Plays Itself,2004,169,Thom Andersen,None
b374,This Is England,2007,101,Shane Meadows,_Jo Hartley_Stephen Graham_Thomas Turgoose
b375,City of Ghosts,2017,92,Matthew Heineman,_Abu Bakr Al-Baghdadi_Hamoud_Hassan_Hussam_Mohamad_Naji Jerf
b376,Springtime in a Small Town,2004,116,Zhuangzhuang Tian,None
b377,Sweet Sixteen,2003,106,Ken Loach,_Annmarie Fulton_Martin Compston_Michelle Coulter
b378,The Son,2003,None,_Jean-Pierre Dardenne_Luc Dardenne,_Isabella Soupart_Morgan Marinne_Olivier Gourmet
b379,The Player,1992,124,Robert Altman,_Greta Scacchi_Tim Robbins
b380,Superman,1978,143,Richard Donner,_Christopher Reeve_Gene Hackman_Margot Kidder
b381,Ponyo,2009,101,Hayao Miyazaki,None
b382,Strong Island,2017,107,Yance Ford,_Barbara Dunmore_Barbara Dunmore Ford_David Breen_Ed Boyar_Harvey Walker_Kevin Myers_Lauren Ford_William Ford_William Ford Jr._William Ford Sr._Yance Ford
b383,The Interrupters,2011,125,Steve James,None
b384,Ernest & Célestine,2014,80,_Benjamin Renner_Stéphane Aubier_Vincent Patar,None
b385,Diner,1982,110,Barry Levinson,_Kevin Bacon_Mickey Rourke_Steve Guttenberg
b386,Only Angels Have Wings,1939,121,Howard Hawks,_Cary Grant_Jean Arthur_Rita Hayworth
b387,Baby Driver,2017,112,Edgar Wright,_Ansel Elgort_C.J. Jones_Eiza González_Jamie Foxx_Jon Bernthal_Jon Hamm_Kevin Spacey_Lily James_Micah Howard_Morgan Brown_Morse Diggs
b388,Let the Fire Burn,2013,88,Jason Osder,None
b389,American Beauty,1999,122,Sam Mendes,_Annette Bening_Kevin Spacey
b390,Last Train Home,2010,85,Lixin Fan,_Changhua Zhan_Suqin Chen_Yang Zhang
b391,Andy Warhol: A Documentary Film,2006,240,Ric Burns,None
b392,Beasts of the Southern Wild,2012,93,Benh Zeitlin,_Dwight Henry_Gina Montana_Jovan Hathaway_Levy Easterly_Lowell Landes_Nicholas Clark_Pamela Harper_Quvenzhané Wallis
b393,The Double Life of Veronique,1991,98,Krzysztof Kieslowski,_Irène Jacob_Wladyslaw Kowalski
b394,Flight of the Red Balloon,2008,115,Hsiao-hsien Hou,None
b395,Say Anything...,1989,100,Cameron Crowe,_Ione Skye_John Cusack
b396,Before Night Falls,2000,133,Julian Schnabel,None
b397,The Bourne Ultimatum,2007,115,Paul Greengrass,_Édgar Ramírez_Joan Allen_Matt Damon
b398,Raiders of the Lost Ark,1981,115,Steven Spielberg,_Harrison Ford_John Rhys-Davies_Karen Allen_Paul Freeman
b399,Take Shelter,2011,120,Jeff Nichols,_Jessica Chastain_Michael Shannon_Shea Whigham
b400,The Salesman,2017,124,Asghar Farhadi,None
b401,The Pianist,2002,150,Roman Polanski,_Adrien Brody_Frank Finlay
b402,Children Underground,2001,104,Edet Belzberg,None
b403,You Can Count on Me,2000,111,Kenneth Lonergan,_Laura Linney_Matthew Broderick
b404,Boogie Nights,1997,155,Paul Thomas Anderson,_Burt Reynolds_Julianne Moore_Mark Wahlberg
b405,Blow Out,1981,107,Brian De Palma,_Dennis Franz_John Lithgow_John Travolta_Nancy Allen
b406,City of Life and Death,2011,132,Chuan Lu,None
b407,Song of the Sea,2014,93,Tomm Moore,None
b408,Amy,2015,128,Asif Kapadia,_Amy Winehouse_Mark Ronson_Mitch Winehouse_Mos Def_Pete Doherty
b409,The Edge of Heaven,2008,116,Fatih Akin,None
b410,The Savages,2007,113,Tamara Jenkins,_Laura Linney_Philip Bosco_Philip Seymour Hoffman
b411,Ilo Ilo,2014,99,Anthony Chen,None
b412,Lebanon,2010,93,Samuel Maoz,None
b413,The Treasure,2016,89,Corneliu Porumboiu,_Adrian Purcarescu_Corneliu Cozmei_Toma Cuzin
b414,Night Will Fall,2014,75,Andre Singer,None
b415,The Endurance,2001,97,George Butler,Liam Neeson
b416,Tangerine,2015,88,Sean Baker,_Alla Tumanian_Arsen Grigoryan_Ian Edwards_James Ransone_Karren Karagulian_Kiki Kitana Rodriguez_Luiza Nersisyan_Michael Adrienne O'Hagan_Mya Taylor
b417,Exit Through the Gift Shop,2010,87,Banksy,_Banksy_Space Invader_Thierry Guetta
b418,Girlhood,2015,113,Céline Sciamma,_Assa Sylla_Diabate Idrissa_Karidja Touré_Lindsay Karamoh_Marietou Toure
b419,God's Own Country,2017,104,Francis Lee,_Alec Secareanu_Gemma Jones_Harry Lister Smith_Ian Hart_John McCrea_Josh O'Connor_Liam Thomas_Melanie Kilburn_Moey Hassan_Naveed Choudhry_Patsy Ferran_Stefan Dermendjiev
b420,In the Mood for Love,2001,98,Kar Wai Wong,_Maggie Cheung_Tony Leung Chiu Wai
b421,Let's Get Lost,1989,120,Bruce Weber,None
b422,Offside,2007,93,Jafar Panahi,_Ayda Sadeqi_Shayesteh Irani_Sima Mobarak-Shahi
b423,The Ornithologist,2017,117,João Pedro Rodrigues,_Alexandre Alverca_André Freitas_Chan Suan_Flora Bulcao_Han Wen_Isabelle Puntel_João Pedro Rodrigues_Juliane Elting_Paul Hamy_Xelo Cagiao
b424,Tales of the Grim Sleeper,2014,110,Nick Broomfield,None
b425,Knocked Up,2007,129,Judd Apatow,_Katherine Heigl_Paul Rudd_Seth Rogen
b426,Turtles Can Fly,2005,98,Bahman Ghobadi,_Avaz Latif_Soran Ebrahim
b427,The Departed,2006,151,Martin Scorsese,_Jack Nicholson_Leonardo DiCaprio_Matt Damon
b428,April and the Extraordinary World,2016,105,_Christian Desmares_Franck Ekinci,None
b429,Festival Express,2004,90,_Bob Smeaton_Frank Cvitanovich,None
b430,"Spring, Summer, Fall, Winter... and Spring",2004,103,Ki-duk Kim,_Jong-ho Kim_Ki-duk Kim_Yeong-su Oh
b431,This Is Spinal Tap (re-release),2000,82,Rob Reiner,_Christopher Guest_Michael McKean_Rob Reiner
b432,An Education,2009,100,Lone Scherfig,_Alfred Molina_Carey Mulligan_Peter Sarsgaard
b433,Rat Film,2017,82,Theo Anthony,_Dan Deacon_Theo Anthony
b434,The Rider,2018,104,Chloé Zhao,_Brady Jandreau_Cat Clifford_Derrick Janis_James Calhoon_Lane Scott_Lilly Jandreau_Tanner Langdeau_Terri Dawn Pourier_Tim Jandreau
b435,Tinker Tailor Soldier Spy,2011,127,Tomas Alfredson,None
b436,Gemini,2018,93,Aaron Katz,_Greta Lee_James Ransone_Jessica Parker Kennedy_John Cho_Lola Kirke_Michelle Forbes_Nelson Franklin_Reeve Carney_Ricki Lake_Zoë Kravitz
b437,Half Nelson,2006,106,Ryan Fleck,_Ryan Gosling_Shareeka Epps
b438,Vincere,2010,128,Marco Bellocchio,None
b439,Fargo,1996,98,_Ethan Coen_Joel Coen,_Frances McDormand_Steve Buscemi_William H. Macy
b440,Street Fight,2006,83,Marshall Curry,None
b441,Unforgiven,1992,131,Clint Eastwood,_Clint Eastwood_Gene Hackman_Morgan Freeman
b442,Love and Diane,2003,None,Jennifer Dworkin,None
b443,About Schmidt,2002,125,Alexander Payne,_Dermot Mulroney_Hope Davis_Jack Nicholson
b444,Domestic Violence,2002,196,Frederick Wiseman,None
b445,Hero,2004,99,Yimou Zhang,_Daoming Chen_Donnie Yen_Jet Li_Maggie Cheung_Tony Leung Chiu Wai_Ziyi Zhang
b446,Neil Young: Heart of Gold,2006,103,Jonathan Demme,_Emmylou Harris_Neil Young_Pegi Young
b447,Mudbound,2017,134,Dee Rees,_Carey Mulligan_David Jensen_Dylan Arnold_Elizabeth Ashling_Garrett Hedlund_Geraldine Singer_Jason Clarke_Jason Mitchell_Jonathan Banks_Kelvin Harrison Jr._Kerry Cahill_Lucy Faust_Mary J. Blige_Rob Morgan
b448,My Life as a Zucchini,2017,70,Claude Barras,None
b449,The Silence of the Lambs,1991,118,Jonathan Demme,_Anthony Hopkins_Jodie Foster
b450,Hedwig and the Angry Inch,2001,95,John Cameron Mitchell,_John Cameron Mitchell_Miriam Shor
b451,The Last Seduction,1994,110,John Dahl,_Bill Pullman_Linda Fiorentino_Peter Berg
b452,Kaili Blues,2016,113,Gan Bi,None
b453,The Intruder,2005,130,Claire Denis,None
b454,Zama,2018,115,Lucrecia Martel,_Carlos Defeo_Daniel Giménez Cacho_Daniel Veronese_Jorge Román_Juan Minujín_Lola Dueñas_Mariana Nunes_Matheus Nachtergaele_Nahuel Cano_Rafael Spregelburd
b455,Forbidden Lie$,2009,104,Anna Broinowski,None
b456,Behemoth,2017,95,Zhao Liang,None
